Temp,Humd,Label
27.2,31,1
27.2,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
27.0,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.0,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
